11," Voivodeship, Poland. Located on the Oder river, directly opposite the city of Frankfurt (Oder) in Germany, of which it was a part until 1945 (as Dammvorstadt). As of the ","[('Q183', ['country', 'sovereign state'], ['country in Central Europe']), ('Q1350565', ['constituency of the European Parliament'], ['constituency of the European Parliament']), ('Q3839160', ['animated character'], ['Hetalia character']), ('Q15221573', ['unincorporated community in the United States'], ['unincorporated community in Houston County, Texas, United States']), ('Q18151573', ['unincorporated community in the United States'], ['unincorporated community in Clark County, Indiana']), ('Q19147844', ['poetry'], ['poem by Vladimir Mayakovsky']), ('Q22006587', ['horse'], ['race horse']), ('Q37444958', ['family name'], ['family name']), ('Q37946917', ['human'], []), ('Q47508839', ['painting'], ['painting by Mirko Ilic']), ('Q47510678', ['painting'], ['painting by Marvin Mattelson']), ('Q55134129', ['artificial island'], ['artificial island of The World archipelago in Dubai']), ('Q58090798', ['scholarly article'], ['1966 scholarly article published in Adelphi Papers']), ('Q58808335', ['scholarly article'], ['scholarly article']), ('Q60033815', ['scholarly article'], ['article']), ('Q60322334', ['scholarly article'], ['2006 scholarly article by Karl Auerswald']), ('Q64630568', ['drawing'], ['drawing in the National Gallery of Art (NGA 207817)']), ('Q71900291', ['scholarly article'], ['journal article; published in Nature on 2005-9']), ('Q73165343', ['scholarly article'], ['scientific article published on 01 October 2000']), ('Q95572728', ['review article', 'scholarly article'], []), ('Q99292811', ['real country in a fiction work', 'Star Trek location'], ['the country of Germany as depicted in Star Trek']), ('Q100270722', ['scholarly article'], []), ('Q100270754', ['scholarly article'], []), ('Q104637585', ['painting'], ['painting by Ludwik Maciąg']), ('Q110250469', ['musical work/composition'], ['hymn tune attributed to Ludwig van Beethoven and published by Wlliam Gardiner']), ('Q112470874', ['human settlement'], ['human settlement in New Brunswick, Canada'])]",germany,Q183,Q64630568,1.161651849746704,3.258139133453369
12," dubbed the band Mr. Spock (after the name for the character Spock of Star Trek). After the performance at the party, the band continued for several months ","[('Q16341', ['human from Star Trek', 'comics character', 'literary character', 'Vulcan', 'television character', 'film character', 'Star Trek character', 'extraterrestrial–human hybrid in a work of fiction'], ['fictional character in Star Trek']), ('Q3493702', ['dot-com company'], ['Internet search engine on people']), ('Q20712275', ['software framework'], ['Software']), ('Q37517635', ['family name'], ['family name']), ('Q119142880', ['human from Star Trek', 'comics character', 'literary character', 'Vulcan', 'film character', 'Star Trek character'], ['fictional character in Star Trek played by Zachary Quinto'])]",spock,Q16341,Q16341,0.9619572162628174,2.545658826828003
13," the dynamics of the series in the early 1980s. NASCAR mandated using the Iron Duke motor (manufactured by Pontiac), changing the cost for a motor from approximately $800 to ","[('Q5513867', ['engine family', 'reciprocating engine'], ['automotive engine family by General Motors']), ('Q21968010', ['mountain'], ['mountain in Australia']), ('Q31923199', ['mine'], ['mine in Zimbabwe']), ('Q103776133', ['ship', 'shipwreck'], ['shipwreck off the Scottish coast']), ('Q115712902', ['shipwreck'], ['shipwreck, 22.30 km from Bosherston']), ('Q117026901', ['bulk carrier'], ['bulk carrier built in 2011']), ('Q122709264', ['ship'], ['ship built in 1974'])]",iron duke,Q5513867,Q5513867,0.9433307647705078,2.618952989578247
14,Morrinsville is a town in the Waikato region of New Zealand's North Island. It is situated around 33 kilometres east of Hamilton and 22 kilometres west ,[],north island,Q118863,,2.8375039100646973,8.612086772918701
15," Ontario, Canada, northwest of Lake of the Woods. Depending on the water level of Lake of the Woods, Shoal Lake runs both into and out of Lake of the Woods and, ","[('Q1904', ['province of Canada'], ['province of Canada']), ('Q488134', ['big city', 'city of California'], ['city located in south west San Bernardino County, California, United States']), ('Q1311236', ['organization', 'business'], ['company']), ('Q1639059', ['city of Oregon'], ['city in Oregon, USA']), ('Q1715132', ['grape variety'], ['grape variety']), ('Q2024669', ['apple cultivar', 'apple'], []), ('Q2233872', ['city in the United States'], ['city in Richland County, Ohio, United States']), ('Q2400855', ['village of Wisconsin'], ['village in Vernon County, Wisconsin, United States']), ('Q3308155', ['town in the United States', 'town of New York'], ['human settlement in New York, United States']), ('Q3352815', ['federal electoral district of Canada'], ['former federal electoral district in Canada']), ('Q7094580', ['unincorporated community in the United States'], ['unincorporated community in LaGrange County, Indiana']), ('Q7094581', ['unincorporated community in the United States'], ['unincorporated community in Illinois']), ('Q7094588', ['computer virus'], ['computer virus']), ('Q17513433', ['electoral unit'], ['provincial electoral district in Ontario, Canada']), ('Q20657505', ['human settlement', 'census-designated place in the United States', 'unincorporated community in the United States'], ['hamlet (and census-designated place) in United States of America']), ('Q24027041', ['schooner', 'merchant vessel'], ['merchant ship']), ('Q41779750', ['apple cultivar', 'table apple', 'apple cultivar', 'cooking apple'], ['apple cultivar']), ('Q70932167', ['scholarly article'], ['journal article; published in Nature on 2005-03-30']), ('Q83861038', ['scholarly article'], ['scientific article published on 01 July 1941']), ('Q83863874', ['scholarly article'], ['scientific article published on 01 August 1944']), ('Q85790809', ['ship'], ['steamboat named Ontario']), ('Q103919832', ['ship', 'shipwreck'], ['shipwreck off the Scottish coast']), ('Q104097984', ['ship'], ['ship built in 2017']), ('Q105652872', ['bus stop'], ['bus stop in Ontario, Oregon']), ('Q105764272', ['ship'], ['ship built in 2004'])]",ontario,Q1904,Q1904,0.8715090751647949,3.4188618659973145
16,"Willie Tee (February 6 1944 - September 11 2007) was a keyboardist, songwriter, singer, producer and notable early architect of New Orleans funk ","[('Q34404', ['city in the United States', 'big city', 'consolidated city-county'], ['city in Louisiana, United States']), ('Q747847', ['film'], ['1947 musical drama film directed by Arthur Lubin']), ('Q2522995', ['high-rise building'], ['residential skyscraper in Rotterdam, Netherlands']), ('Q3338989', ['album'], ['album by Ludwig von 88']), ('Q3875298', ['film'], ['1929 American drama film directed by Reginald Barker']), ('Q7010675', ['musical work/composition'], ['song by Hoagy Carmichael']), ('Q10600258', ['album'], ['album by Bo Kaspers Orkester']), ('Q16982584', ['steamboat'], ['steamboat']), ('Q17145680', ['album'], ['album by American singer-songwriter PJ Morton']), ('Q58536597', ['scholarly article'], []), ('Q61794189', ['horse'], ['show jumping horse']), ('Q64156591', ['photograph'], ['photograph in the National Gallery of Art (NGA 118416)']), ('Q64156769', ['photograph'], ['photograph in the National Gallery of Art (NGA 118570)']), ('Q64156775', ['photograph'], ['photograph in the National Gallery of Art (NGA 118575)']), ('Q64156776', ['photograph'], ['photograph in the National Gallery of Art (NGA 118576)']), ('Q64158815', ['photograph'], ['photograph in the National Gallery of Art (NGA 111148)']), ('Q64169905', ['photograph'], ['photograph in the National Gallery of Art (NGA 116232)']), ('Q65076705', ['musical work/composition'], ['1960 single by Gary U.S. Bonds']), ('Q76341841', ['print'], ['print in the National Gallery of Art (NGA 124611)']), ('Q79947138', ['photograph', 'plaque'], ['photograph by Lee Friedlander (American, b. 1934) (1993.154)']), ('Q85129830', ['scholarly article'], ['scientific article published on 01 August 1935']), ('Q103959786', ['encyclopedia article'], ['encyclopedia article']), ('Q104097931', ['ship'], ['ship built in 2015']), ('Q111855986', ['television series episode'], ['episode of Better Things']), ('Q114472988', ['television series episode'], ['episode of Drinking Made Easy (S1 E5)']), ('Q114477181', ['television series episode'], ['episode of Ghost Adventures (S7 E14)']), ('Q114528683', ['television series episode'], ['episode of Las Vegas (S1 E16)'])]",new orleans,Q34404,Q79947138,1.184851884841919,3.667012929916382
17," backpacking, canoeing, running, kayaking, rafting, climbing, caving, canyoning, and arguably broader groups such as water sports and snow sports. Other similar activities include photography, cycling, kayaking. Outdoor activities may be ","[('Q53121', ['sport', 'hobby', 'motion', 'mode of transport', 'physical activity', 'vehicle operation', 'riding'], ['riding a bicycle (transportation, sport, exercise, recreation...)'])]",cycling,Q53121,Q53121,0.9606671333312988,0.0153350830078125
18," by Victor Hugo for the opera Lucrezia Borgia by Donizetti, but when it was staged in Paris in 1840, Hugo obtained an injunction against further productions. The libretto ","[('Q191103', ['human'], ['Spanish-Italian duchess-consort of Ferrara, Modena and Reggio (1480-1519)']), ('Q685501', ['dramatico-musical work'], ['Opera by Gaetano Donizetti']), ('Q3265983', ['film'], ['1935 French historical film directed by Abel Gance']), ('Q3265985', ['Wikimedia human name disambiguation page'], ['Wikimedia disambiguation page']), ('Q3839014', ['written work'], ['book by Maria Bellonci']), ('Q3839018', ['film'], ['1919 film by Augusto Genina']), ('Q3839019', ['film'], ['1940 Italian historical film directed by Hans Hinrich']), ('Q3839020', ['film'], ['1990 film directed by Lorenzo Onorati']), ('Q15832852', ['film'], ['1922 German silent historical film directed by Richard Oswald']), ('Q17036161', ['film'], ['1947 film by Luis Bayón Herrera']), ('Q24264062', ['painting'], ['painting by Dante Gabriel Rossetti']), ('Q28494390', ['short film'], ['1910 film by Ugo Falena']), ('Q58494619', ['book review', 'scholarly article'], ['1954 book review']), ('Q105746386', ['version, edition or translation'], []), ('Q111643049', ['painting'], ['painting by Hermann Kaulbach (1846-1909)']), ('Q116469412', ['human'], []), ('Q120358928', ['film'], ['film'])]",lucrezia borgia,Q685501,Q191103,0.5621719360351562,3.2112977504730225
19, the central part of Côte d'Ivoire (Ivory Coast) in Africa. The ahoko is a wooden rod with nutshells tied to strings which are then tightly wound around the end of the ,"[('Q15', ['continent', 'geographic region', 'geographic location'], ['continent']), ('Q181238', ['Roman province'], ['Roman province on the northern African coast covering parts of present-day Tunisia, Algeria, and Libya']), ('Q383842', ['musical work/composition'], ['song written and composed by David Paich and Jeff Porcaro, originally recorded by Toto in 1981 and released in 1982']), ('Q383848', ['titular see'], ['titular see in Tunisia']), ('Q383855', ['literary work', 'creative work'], ['epic poem by Petrarch']), ('Q510586', ['single'], ['Karl Wolf song']), ('Q3606221', ['single'], ['1994 single by Litfiba']), ('Q3606223', ['album'], ['Miriam Makeba album']), ('Q4689465', ['unincorporated community in the United States'], ['human settlement in Ohio, United States of America']), ('Q4689531', ['single'], ['1983 song by Rose Laurens']), ('Q4689532', ['television series'], ['2013 UK documentary series by David Attenborough']), ('Q4689534', ['album'], ['album by Perpetuum Jazzile']), ('Q4689535', ['musical work/composition'], ['hymn tune by William Billings']), ('Q4689536', ['periodical', 'scientific journal'], ['African studies academic journal']), ('Q4689537', ['animated short film'], ['1930 film']), ('Q5863282', ['film'], ['2011 film directed by Houman Seyyedi']), ('Q6172568', ['female given name'], ['female given name']), ('Q16142904', ['advertising agency'], ['Brazilian advertising agency']), ('Q16159116', ['family name'], ['family name']), ('Q16626450', ['frigate'], []), ('Q19871650', ['album'], ['album by Pharoah Sanders']), ('Q19905333', ['painting'], ['painting by Giovanni Domenico Tiepolo']), ('Q19974920', ['human'], ['pornographic actress']), ('Q20056258', ['television series'], ['television series']), ('Q23639892', ['statue', 'sculpture'], ['artwork by Eugène Delaplanche in Paris, France']), ('Q23850531', ['encyclopedia article'], [""article in Otto's encyclopedia""]), ('Q23858249', ['album'], ['album']), ('Q24899010', ['unincorporated community in the United States'], ['human settlement in United States of America']), ('Q27668129', ['painting'], ['painting by Sean Scully']), ('Q28798160', ['painting'], ['painting by Rosalba Carriera']), ('Q28810314', ['painting'], ['painting by Unidentfied artist']), ('Q46324106', ['scholarly article'], ['scientific article']), ('Q52157628', ['painting'], ['painting by attributed to British (English) School']), ('Q55132914', ['film'], ['1999 film directed by Paul Matthews']), ('Q55428976', ['painting'], ['painting by manner of Jean-Baptiste Le Prince']), ('Q56289915', ['television series'], ['1984 TV series']), ('Q57319519', ['scholarly article'], []), ('Q57516056', ['scholarly article'], ['article']), ('Q58029171', ['scholarly article'], ['research work']), ('Q58861465', ['scholarly article'], []), ('Q62061818', ['map edition'], ['map edition [drawn by] Raisz']), ('Q65508389', ['print'], ['print in the National Gallery of Art (NGA 47806)']), ('Q74206203', ['scholarly article'], ['journal article; published in Nature on 2015-06-17']), ('Q74206694', ['scholarly article'], ['journal article; published in Nature on 2014-11-12']), ('Q78126217', ['film'], ['2019 film by Oren Gerner']), ('Q79300396', ['painting'], ['painting by William Robinson Leigh']), ('Q85455912', ['themed area'], [""Theme park area in Disney's Animal Kingdom""]), ('Q87283404', ['radio series episode'], ['episode of In Our Time']), ('Q92402109', ['print'], ['print by Harri Leppänen']), ('Q93729859', ['scholarly article'], []), ('Q95376194', ['scholarly article'], ['scientific article published in January 2014']), ('Q96967452', ['ship'], ['ship registered 1750']), ('Q98209082', ['work of art', 'print', 'engraving'], ['print by Philip Galle, S.IV 2907, Prints Department, Royal Library of Belgium']), ('Q98210109', ['work of art', 'print', 'engraving'], ['print by Philip Galle, S.I 1742, Prints Department, Royal Library of Belgium']), ('Q99290069', ['fictional continent', 'Star Trek location'], ['continent of Africa as depicted in Star Trek']), ('Q103889252', ['encyclopedia article'], ['encyclopedia article']), ('Q103917379', ['ship', 'shipwreck'], ['shipwreck off the Scottish coast']), ('Q105560288', ['musical work/composition'], ['1930 symphonic poem by William Grant Still']), ('Q105836674', ['scientific journal'], ['journal published by ""Centro Studi per i Popoli Extraeuropei""']), ('Q106968399', ['aspect of history'], [""The 70's Biweekly (MCY-000246)""]), ('Q109568859', ['music track with vocals'], ['vocal track by Weezer; 2019 studio recording; cover version']), ('Q109569182', ['music track with vocals'], ['vocal track by Toto; 1982 studio recording']), ('Q109569601', ['music video'], ['1982 official music video by Toto, directed by Steve Barron']), ('Q110120601', ['print', 'engraving'], ['engraving - print made by John Browne']), ('Q110293566', ['musical work/composition'], ['hymn tune']), ('Q110812487', ['musical work/composition'], ['original song composed by Toto Cutugno and Pasquale Losito, lyrics by Vito Pallavicini and Graham Johnson']), ('Q110812554', ['music track with vocals'], ['vocal track by Albatros; 1975 studio recording']), ('Q113568798', ['troopship', 'steamship'], ['troopship of the Portuguese Navy']), ('Q115712919', ['shipwreck'], ['shipwreck, 15.10 km from Port Eynon']), ('Q117009534', ['oil tanker'], ['crude oil tanker built in 1994']), ('Q118874110', ['musical work/composition'], ['Fantasia by Camille Saint-Saëns']), ('Q119930368', ['painting'], ['painting by Francesco Solimena (1657–1747) (studio of), Temple Newsam House, Leeds Museums and Galleries']), ('Q120134856', ['magazine'], ['Italian magazine of African culture']), ('Q122698398', ['ship'], ['ship built in 1972']), ('Q122791250', ['ship'], ['ship built in 1986']), ('Q123583291', ['type'], [""Regional Category of the Commonwealth Writers' Prize""]), ('Q124029617', ['single', 'audio track'], ['2007 single by Mode 9']), ('Q125094889', ['decorative art', 'jewelry'], ['jewelry by Joyce Scott']), ('Q125301534', ['decorative art'], ['decorative artwork by Marianne Hunter, William Hunter, Africa, 1990, satinwood, ebony, 24k gold, sterling silver, fine silver, enamel, and rutilated quartz']), ('Q125866284', ['river cruise ship'], ['ship'])]",africa,Q15,Q15,1.3771908283233643,12.33414602279663
20," Darwin, was a civil engineer. Darwin was born in Down House in 1851, the fifth son and ninth child of the British naturalist Charles Darwin and his wife Emma, the ","[('Q1035', ['human'], ['English naturalist and biologist (1809–1882)']), ('Q5076724', ['human'], ['oldest son of Erasmus Darwin and uncle of the naturalist Charles Darwin']), ('Q5076727', ['locality'], ['location in Northern Territory, Australia']), ('Q5076728', ['human'], ['British flying ace']), ('Q15873833', ['album'], ['album by XII Alfonso']), ('Q18005116', ['painting'], ['painting replica by John Collier']), ('Q19153034', ['article'], ['german article in Die Gartenlaube, 1882, no. 19']), ('Q49071987', ['scholarly article'], ['scientific article published in January 1990']), ('Q52788736', ['liceo scientifico'], ['scientific lyceum in Rivoli, Turin, Piedmont, Italy']), ('Q52789603', ['high school'], ['high school in Rome, Rome, Lazio, Italy']), ('Q60092907', ['scholarly article'], []), ('Q60123474', ['scholarly article'], []), ('Q60401589', ['scholarly article'], ['scientific article published in Nature']), ('Q60409552', ['scholarly article'], []), ('Q60411120', ['scholarly article'], []), ('Q60420729', ['scholarly article'], []), ('Q81103949', ['scholarly article'], ['scientific article published on 01 May 1964']), ('Q93513168', ['scholarly article'], ['scientific article published in April 1929']), ('Q108628717', ['sculpture'], ['statue in Shrewsbury, Great Britain - Horace Montford - 1897']), ('Q108628723', ['sculpture'], ['statue in Shrewsbury, Great Britain - Jemma Pearson - 2000']), ('Q110448642', ['sculpture'], ['sculpture by Alphonse Legros']), ('Q113960409', ['scholarly article'], ['scientific article published in December 1882']), ('Q117025732', ['dredger'], ['dredger built in 2011']), ('Q123948989', ['street'], ['street in Sofia (Bulgaria)'])]",charles darwin,Q1035,Q108628717,1.0143558979034424,3.188781976699829
21,"William Richard Mueller (; born March 17, 1971) is a former Major League Baseball third baseman. Mueller's playing career was spent with the San Francisco Giants (–,), Chicago ","[('Q1163715', ['baseball league', 'professional sports league'], ['North American professional baseball league']), ('Q6738119', ['video game'], ['sports video game released in 1988'])]",major league baseball,Q1163715,Q1163715,1.0132532119750977,2.504028797149658
22," Battle-class destroyer of the Royal Navy. She was named after the Battle of Gravelines, which took place in 1588, resulting in the English Navy defeating the Spanish Armada. Gravelines was built by ","[('Q172771', ['navy'], ['maritime service branch of the British Armed Forces'])]",royal navy,Q172771,Q172771,0.9387729167938232,0.014516115188598633
23,"grant from the German Federal Cultural Foundation. The festival incorporates an award competition for art and media. The three categories: software, image and interaction were used in the years 2001-2004, since 2005 ","[('Q230788', ['fund', 'award', 'fund', 'income'], ['non-repayable funds disbursed by one party to a recipient']), ('Q814910', ['business model', 'tax law', 'prestation', 'tax law', 'legal concept', 'tax law'], ['financial, factual or intellectual achievement']), ('Q10710183', ['transfer'], ['legal action where the right to use is transfered while ownership remains unchanged, renting and borrowing are examples of this'])]",grant,Q230788,Q230788,1.0465960502624512,2.764415979385376
24," advanced to the league's title game, hosting what turned out to be the only World Bowl played. Birmingham beat the Florida Blazers 22-21. After the championship victory, members of the Jefferson ","[('Q2142464', ['championship', 'American football game', 'occurrence', 'American football game'], ['Championship of the WLAF/NFL Europe'])]",world bowl,Q2142464,Q2142464,1.02181077003479,0.012034893035888672
